patch_name,parent_scene_id,region_acronym,has_methane,grid_location,split
20231003T074203_001593_ME_1_r01_c01.tif,20231003T074203_001593,ME,1,r01_c01,train
20231003T074203_001593_ME_1_r01_c02.tif,20231003T074203_001593,ME,1,r01_c02,train
20231003T074203_001593_ME_1_r01_c03.tif,20231003T074203_001593,ME,1,r01_c03,train
20231003T074203_001593_ME_1_r02_c00.tif,20231003T074203_001593,ME,1,r02_c00,train
20231003T074203_001593_ME_1_r02_c01.tif,20231003T074203_001593,ME,1,r02_c01,train
20231003T074203_001593_ME_1_r02_c02.tif,20231003T074203_001593,ME,1,r02_c02,train
20231003T074203_001593_ME_1_r02_c03.tif,20231003T074203_001593,ME,1,r02_c03,train
20231003T074203_001593_ME_1_r03_c00.tif,20231003T074203_001593,ME,1,r03_c00,train
20231003T074203_001593_ME_1_r03_c01.tif,20231003T074203_001593,ME,1,r03_c01,train
20231003T074617_001594_ST_1_r00_c00.tif,20231003T074617_001594,ST,1,r00_c00,train
20231003T074641_001595_ST_1_r00_c00.tif,20231003T074641_001595,ST,1,r00_c00,train
20231003T074704_001596_ST_1_r00_c01.tif,20231003T074704_001596,ST,1,r00_c01,train
20231003T074704_001596_ST_1_r00_c02.tif,20231003T074704_001596,ST,1,r00_c02,train
20231003T074704_001596_ST_1_r00_c03.tif,20231003T074704_001596,ST,1,r00_c03,train
20231003T074704_001596_ST_1_r00_c04.tif,20231003T074704_001596,ST,1,r00_c04,train
20231003T074704_001596_ST_1_r01_c01.tif,20231003T074704_001596,ST,1,r01_c01,train
20231003T074704_001596_ST_1_r01_c02.tif,20231003T074704_001596,ST,1,r01_c02,train
20231003T074704_001596_ST_1_r01_c03.tif,20231003T074704_001596,ST,1,r01_c03,train
20231003T074704_001596_ST_1_r01_c04.tif,20231003T074704_001596,ST,1,r01_c04,train
20231003T074704_001597_ST_1_r00_c00.tif,20231003T074704_001597,ST,1,r00_c00,train
20231003T074704_001598_ST_1_r00_c00.tif,20231003T074704_001598,ST,1,r00_c00,train
20231003T074716_001599_ST_1_r00_c00.tif,20231003T074716_001599,ST,1,r00_c00,train
20231003T074752_001600_ST_1_r00_c00.tif,20231003T074752_001600,ST,1,r00_c00,train
20231003T091635_001591_ME_1_r00_c00.tif,20231003T091635_001591,ME,1,r00_c00,train
20231004T083136_001623_ME_1_r00_c00.tif,20231004T083136_001623,ME,1,r00_c00,train
20231004T083136_001623_ME_1_r00_c01.tif,20231004T083136_001623,ME,1,r00_c01,train
20231004T083136_001623_ME_1_r01_c00.tif,20231004T083136_001623,ME,1,r01_c00,train
20231004T083136_001623_ME_1_r01_c01.tif,20231004T083136_001623,ME,1,r01_c01,train
20231004T083136_001624_ME_1_r00_c00.tif,20231004T083136_001624,ME,1,r00_c00,train
20231004T083136_001625_ME_1_r00_c00.tif,20231004T083136_001625,ME,1,r00_c00,train
20231004T174732_001454_AM_1_r00_c00.tif,20231004T174732_001454,AM,1,r00_c00,train
20231004T174744_001447_AM_1_r00_c00.tif,20231004T174744_001447,AM,1,r00_c00,train
20231004T174744_001448_AM_1_r00_c00.tif,20231004T174744_001448,AM,1,r00_c00,train
20231004T174744_001449_AM_1_r00_c00.tif,20231004T174744_001449,AM,1,r00_c00,train
20231004T174744_001450_AM_1_r00_c00.tif,20231004T174744_001450,AM,1,r00_c00,train
20231004T174744_001451_AM_1_r00_c00.tif,20231004T174744_001451,AM,1,r00_c00,train
20231004T174744_001452_AM_1_r00_c00.tif,20231004T174744_001452,AM,1,r00_c00,train
20231004T174744_001453_AM_1_r00_c00.tif,20231004T174744_001453,AM,1,r00_c00,train
20231005T060719_001574_ME_1_r00_c00.tif,20231005T060719_001574,ME,1,r00_c00,train
20231005T092154_001572_EU_1_r00_c00.tif,20231005T092154_001572,EU,1,r00_c00,train
20231006T052152_002599_AS_1_r00_c00.tif,20231006T052152_002599,AS,1,r00_c00,test
20231006T065521_001587_ME_0_r00_c02.tif,20231006T065521_001587,ME,0,r00_c02,train
20231006T065521_001587_ME_0_r00_c03.tif,20231006T065521_001587,ME,0,r00_c03,train
20231006T065521_001587_ME_0_r01_c03.tif,20231006T065521_001587,ME,0,r01_c03,train
20231006T065521_001587_ME_0_r02_c00.tif,20231006T065521_001587,ME,0,r02_c00,train
20231006T065521_001587_ME_0_r02_c03.tif,20231006T065521_001587,ME,0,r02_c03,train
20231006T065521_001587_ME_0_r03_c00.tif,20231006T065521_001587,ME,0,r03_c00,train
20231006T065521_001587_ME_0_r03_c01.tif,20231006T065521_001587,ME,0,r03_c01,train
20231006T065521_001587_ME_0_r03_c02.tif,20231006T065521_001587,ME,0,r03_c02,train
20231006T065521_001587_ME_0_r03_c03.tif,20231006T065521_001587,ME,0,r03_c03,train
20231006T065521_001587_ME_1_r00_c00.tif,20231006T065521_001587,ME,1,r00_c00,train
20231006T065521_001587_ME_1_r00_c01.tif,20231006T065521_001587,ME,1,r00_c01,train
20231006T065521_001587_ME_1_r01_c00.tif,20231006T065521_001587,ME,1,r01_c00,train
20231006T065521_001587_ME_1_r01_c01.tif,20231006T065521_001587,ME,1,r01_c01,train
20231006T065521_001587_ME_1_r01_c02.tif,20231006T065521_001587,ME,1,r01_c02,train
20231006T065521_001587_ME_1_r02_c01.tif,20231006T065521_001587,ME,1,r02_c01,train
20231006T065521_001587_ME_1_r02_c02.tif,20231006T065521_001587,ME,1,r02_c02,train
20231006T065545_001588_ME_1_r00_c00.tif,20231006T065545_001588,ME,1,r00_c00,train
20231006T065557_001589_ME_1_r00_c00.tif,20231006T065557_001589,ME,1,r00_c00,train
20231006T065557_001590_ME_1_r00_c00.tif,20231006T065557_001590,ME,1,r00_c00,train
20231006T082735_001586_ME_0_r00_c00.tif,20231006T082735_001586,ME,0,r00_c00,train
20231006T082735_001586_ME_0_r00_c01.tif,20231006T082735_001586,ME,0,r00_c01,train
20231006T082735_001586_ME_0_r00_c02.tif,20231006T082735_001586,ME,0,r00_c02,train
20231006T082735_001586_ME_0_r01_c00.tif,20231006T082735_001586,ME,0,r01_c00,train
20231006T082735_001586_ME_0_r02_c00.tif,20231006T082735_001586,ME,0,r02_c00,train
20231006T082735_001586_ME_0_r02_c03.tif,20231006T082735_001586,ME,0,r02_c03,train
20231006T082735_001586_ME_0_r03_c00.tif,20231006T082735_001586,ME,0,r03_c00,train
20231006T082735_001586_ME_0_r03_c01.tif,20231006T082735_001586,ME,0,r03_c01,train
20231006T082735_001586_ME_0_r03_c02.tif,20231006T082735_001586,ME,0,r03_c02,train
20231006T082735_001586_ME_0_r03_c03.tif,20231006T082735_001586,ME,0,r03_c03,train
20231006T082735_001586_ME_1_r01_c01.tif,20231006T082735_001586,ME,1,r01_c01,train
20231006T082735_001586_ME_1_r01_c02.tif,20231006T082735_001586,ME,1,r01_c02,train
20231006T082735_001586_ME_1_r01_c03.tif,20231006T082735_001586,ME,1,r01_c03,train
20231006T082735_001586_ME_1_r02_c01.tif,20231006T082735_001586,ME,1,r02_c01,train
20231006T082735_001586_ME_1_r02_c02.tif,20231006T082735_001586,ME,1,r02_c02,train
20231006T100206_001579_ME_1_r00_c00.tif,20231006T100206_001579,ME,1,r00_c00,train
20231006T100206_001580_ME_1_r00_c00.tif,20231006T100206_001580,ME,1,r00_c00,train
20231006T100206_001581_ME_1_r00_c00.tif,20231006T100206_001581,ME,1,r00_c00,train
20231006T100206_001583_ME_1_r00_c00.tif,20231006T100206_001583,ME,1,r00_c00,train
20231006T100206_001584_ME_1_r00_c00.tif,20231006T100206_001584,ME,1,r00_c00,train
20231007T091407_002682_ME_1_r00_c00.tif,20231007T091407_002682,ME,1,r00_c00,train
20231008T051536_001631_ME_1_r00_c00.tif,20231008T051536_001631,ME,1,r00_c00,train
20231008T051536_001631_ME_1_r00_c01.tif,20231008T051536_001631,ME,1,r00_c01,train
20231008T051536_001631_ME_1_r01_c00.tif,20231008T051536_001631,ME,1,r01_c00,train
20231008T051536_001631_ME_1_r01_c01.tif,20231008T051536_001631,ME,1,r01_c01,train
20231008T051536_001633_ME_0_r00_c00.tif,20231008T051536_001633,ME,0,r00_c00,train
20231008T051536_001633_ME_0_r00_c01.tif,20231008T051536_001633,ME,0,r00_c01,train
20231008T051536_001633_ME_0_r00_c02.tif,20231008T051536_001633,ME,0,r00_c02,train
20231008T051536_001633_ME_0_r00_c03.tif,20231008T051536_001633,ME,0,r00_c03,train
20231008T051536_001633_ME_0_r03_c00.tif,20231008T051536_001633,ME,0,r03_c00,train
20231008T051536_001633_ME_0_r03_c01.tif,20231008T051536_001633,ME,0,r03_c01,train
20231008T051536_001633_ME_1_r01_c00.tif,20231008T051536_001633,ME,1,r01_c00,train
20231008T051536_001633_ME_1_r01_c01.tif,20231008T051536_001633,ME,1,r01_c01,train
20231008T051536_001633_ME_1_r01_c02.tif,20231008T051536_001633,ME,1,r01_c02,train
20231008T051536_001633_ME_1_r01_c03.tif,20231008T051536_001633,ME,1,r01_c03,train
20231008T051536_001633_ME_1_r02_c00.tif,20231008T051536_001633,ME,1,r02_c00,train
20231008T051536_001633_ME_1_r02_c01.tif,20231008T051536_001633,ME,1,r02_c01,train
20231008T051536_001633_ME_1_r02_c02.tif,20231008T051536_001633,ME,1,r02_c02,train
20231008T051548_001634_ME_1_r00_c00.tif,20231008T051548_001634,ME,1,r00_c00,train
20231008T052616_001635_CM_1_r00_c00.tif,20231008T052616_001635,CM,1,r00_c00,val
20231008T100218_001628_EU_1_r00_c00.tif,20231008T100218_001628,EU,1,r00_c00,train
20231008T161115_001520_AM_1_r00_c00.tif,20231008T161115_001520,AM,1,r00_c00,train
20231008T161115_001522_AM_1_r00_c00.tif,20231008T161115_001522,AM,1,r00_c00,train
20231008T161127_001524_AM_1_r00_c00.tif,20231008T161127_001524,AM,1,r00_c00,train
20231008T161127_001525_AM_1_r00_c00.tif,20231008T161127_001525,AM,1,r00_c00,train
20231008T161127_001526_AM_1_r00_c00.tif,20231008T161127_001526,AM,1,r00_c00,train
20231008T161127_001527_AM_1_r00_c00.tif,20231008T161127_001527,AM,1,r00_c00,train
20231008T161127_001528_AM_1_r00_c00.tif,20231008T161127_001528,AM,1,r00_c00,train
20231008T161127_001529_AM_1_r00_c00.tif,20231008T161127_001529,AM,1,r00_c00,train
20231008T161127_001530_AM_1_r00_c00.tif,20231008T161127_001530,AM,1,r00_c00,train
20231008T161127_001531_AM_1_r00_c00.tif,20231008T161127_001531,AM,1,r00_c00,train
20231008T161127_001532_AM_1_r00_c00.tif,20231008T161127_001532,AM,1,r00_c00,train
20231008T161127_001534_AM_1_r00_c00.tif,20231008T161127_001534,AM,1,r00_c00,train
20231008T174613_001620_AM_0_r00_c00.tif,20231008T174613_001620,AM,0,r00_c00,train
20231008T174613_001620_AM_0_r00_c02.tif,20231008T174613_001620,AM,0,r00_c02,train
20231008T174613_001620_AM_0_r00_c03.tif,20231008T174613_001620,AM,0,r00_c03,train
20231008T174613_001620_AM_0_r01_c00.tif,20231008T174613_001620,AM,0,r01_c00,train
20231008T174613_001620_AM_0_r01_c03.tif,20231008T174613_001620,AM,0,r01_c03,train
20231008T174613_001620_AM_0_r02_c00.tif,20231008T174613_001620,AM,0,r02_c00,train
20231008T174613_001620_AM_0_r02_c03.tif,20231008T174613_001620,AM,0,r02_c03,train
20231008T174613_001620_AM_0_r03_c00.tif,20231008T174613_001620,AM,0,r03_c00,train
20231008T174613_001620_AM_0_r03_c03.tif,20231008T174613_001620,AM,0,r03_c03,train
20231008T174613_001620_AM_1_r00_c01.tif,20231008T174613_001620,AM,1,r00_c01,train
20231008T174613_001620_AM_1_r01_c01.tif,20231008T174613_001620,AM,1,r01_c01,train
20231008T174613_001620_AM_1_r01_c02.tif,20231008T174613_001620,AM,1,r01_c02,train
20231008T174613_001620_AM_1_r02_c01.tif,20231008T174613_001620,AM,1,r02_c01,train
20231008T174613_001620_AM_1_r02_c02.tif,20231008T174613_001620,AM,1,r02_c02,train
20231008T174613_001620_AM_1_r03_c01.tif,20231008T174613_001620,AM,1,r03_c01,train
20231008T174613_001620_AM_1_r03_c02.tif,20231008T174613_001620,AM,1,r03_c02,train
20231009T043059_001646_ME_1_r00_c00.tif,20231009T043059_001646,ME,1,r00_c00,train
20231009T060956_002600_ST_1_r00_c00.tif,20231009T060956_002600,ST,1,r00_c00,train
20231009T060956_002601_ST_1_r00_c00.tif,20231009T060956_002601,ST,1,r00_c00,train
20231009T060956_002601_ST_1_r00_c01.tif,20231009T060956_002601,ST,1,r00_c01,train
20231009T060956_002601_ST_1_r01_c00.tif,20231009T060956_002601,ST,1,r01_c00,train
20231009T060956_002601_ST_1_r01_c01.tif,20231009T060956_002601,ST,1,r01_c01,train
20231009T060956_002602_ST_1_r00_c00.tif,20231009T060956_002602,ST,1,r00_c00,train
20231009T060956_002603_ST_1_r00_c00.tif,20231009T060956_002603,ST,1,r00_c00,train
20231009T060956_002603_ST_1_r00_c01.tif,20231009T060956_002603,ST,1,r00_c01,train
20231009T060956_002603_ST_1_r01_c00.tif,20231009T060956_002603,ST,1,r01_c00,train
20231009T060956_002603_ST_1_r01_c01.tif,20231009T060956_002603,ST,1,r01_c01,train
20231009T060956_002604_ST_1_r00_c00.tif,20231009T060956_002604,ST,1,r00_c00,train
20231009T060956_002605_ST_1_r00_c00.tif,20231009T060956_002605,ST,1,r00_c00,train
20231009T060956_002606_ST_1_r00_c00.tif,20231009T060956_002606,ST,1,r00_c00,train
20231009T060956_002607_ST_0_r00_c02.tif,20231009T060956_002607,ST,0,r00_c02,train
20231009T060956_002607_ST_0_r00_c03.tif,20231009T060956_002607,ST,0,r00_c03,train
20231009T060956_002607_ST_0_r00_c04.tif,20231009T060956_002607,ST,0,r00_c04,train
20231009T060956_002607_ST_0_r00_c05.tif,20231009T060956_002607,ST,0,r00_c05,train
20231009T060956_002607_ST_0_r01_c03.tif,20231009T060956_002607,ST,0,r01_c03,train
20231009T060956_002607_ST_0_r01_c04.tif,20231009T060956_002607,ST,0,r01_c04,train
20231009T060956_002607_ST_0_r01_c05.tif,20231009T060956_002607,ST,0,r01_c05,train
20231009T060956_002607_ST_0_r02_c04.tif,20231009T060956_002607,ST,0,r02_c04,train
20231009T060956_002607_ST_0_r02_c05.tif,20231009T060956_002607,ST,0,r02_c05,train
20231009T060956_002607_ST_0_r03_c00.tif,20231009T060956_002607,ST,0,r03_c00,train
20231009T060956_002607_ST_0_r03_c05.tif,20231009T060956_002607,ST,0,r03_c05,train
20231009T060956_002607_ST_0_r04_c00.tif,20231009T060956_002607,ST,0,r04_c00,train
20231009T060956_002607_ST_0_r04_c05.tif,20231009T060956_002607,ST,0,r04_c05,train
20231009T060956_002607_ST_0_r05_c00.tif,20231009T060956_002607,ST,0,r05_c00,train
20231009T060956_002607_ST_0_r05_c01.tif,20231009T060956_002607,ST,0,r05_c01,train
20231009T060956_002607_ST_0_r05_c02.tif,20231009T060956_002607,ST,0,r05_c02,train
20231009T060956_002607_ST_0_r06_c00.tif,20231009T060956_002607,ST,0,r06_c00,train
20231009T060956_002607_ST_0_r06_c01.tif,20231009T060956_002607,ST,0,r06_c01,train
20231009T060956_002607_ST_0_r06_c02.tif,20231009T060956_002607,ST,0,r06_c02,train
20231009T060956_002607_ST_0_r07_c00.tif,20231009T060956_002607,ST,0,r07_c00,train
20231009T060956_002607_ST_0_r07_c01.tif,20231009T060956_002607,ST,0,r07_c01,train
20231009T060956_002607_ST_0_r07_c02.tif,20231009T060956_002607,ST,0,r07_c02,train
20231009T060956_002607_ST_1_r00_c01.tif,20231009T060956_002607,ST,1,r00_c01,train
20231009T060956_002607_ST_1_r01_c00.tif,20231009T060956_002607,ST,1,r01_c00,train
20231009T060956_002607_ST_1_r01_c01.tif,20231009T060956_002607,ST,1,r01_c01,train
20231009T060956_002607_ST_1_r01_c02.tif,20231009T060956_002607,ST,1,r01_c02,train
20231009T060956_002607_ST_1_r02_c00.tif,20231009T060956_002607,ST,1,r02_c00,train
20231009T060956_002607_ST_1_r02_c01.tif,20231009T060956_002607,ST,1,r02_c01,train
20231009T060956_002607_ST_1_r02_c02.tif,20231009T060956_002607,ST,1,r02_c02,train
20231009T060956_002607_ST_1_r02_c03.tif,20231009T060956_002607,ST,1,r02_c03,train
20231009T060956_002607_ST_1_r03_c01.tif,20231009T060956_002607,ST,1,r03_c01,train
20231009T060956_002607_ST_1_r03_c02.tif,20231009T060956_002607,ST,1,r03_c02,train
20231009T060956_002607_ST_1_r03_c03.tif,20231009T060956_002607,ST,1,r03_c03,train
20231009T060956_002607_ST_1_r03_c04.tif,20231009T060956_002607,ST,1,r03_c04,train
20231009T060956_002607_ST_1_r04_c01.tif,20231009T060956_002607,ST,1,r04_c01,train
20231009T060956_002607_ST_1_r04_c02.tif,20231009T060956_002607,ST,1,r04_c02,train
20231009T060956_002607_ST_1_r04_c03.tif,20231009T060956_002607,ST,1,r04_c03,train
20231009T060956_002607_ST_1_r04_c04.tif,20231009T060956_002607,ST,1,r04_c04,train
20231009T060956_002607_ST_1_r05_c03.tif,20231009T060956_002607,ST,1,r05_c03,train
20231009T060956_002607_ST_1_r05_c04.tif,20231009T060956_002607,ST,1,r05_c04,train
20231009T060956_002607_ST_1_r05_c05.tif,20231009T060956_002607,ST,1,r05_c05,train
20231009T060956_002607_ST_1_r06_c03.tif,20231009T060956_002607,ST,1,r06_c03,train
20231009T060956_002607_ST_1_r06_c04.tif,20231009T060956_002607,ST,1,r06_c04,train
20231009T060956_002607_ST_1_r06_c05.tif,20231009T060956_002607,ST,1,r06_c05,train
20231009T060956_002607_ST_1_r07_c03.tif,20231009T060956_002607,ST,1,r07_c03,train
20231009T060956_002607_ST_1_r07_c04.tif,20231009T060956_002607,ST,1,r07_c04,train
20231009T060956_002607_ST_1_r07_c05.tif,20231009T060956_002607,ST,1,r07_c05,train
20231009T060956_002608_ST_1_r00_c00.tif,20231009T060956_002608,ST,1,r00_c00,train
20231009T091423_001643_EU_1_r00_c00.tif,20231009T091423_001643,EU,1,r00_c00,train
20231009T170025_001638_AM_1_r00_c00.tif,20231009T170025_001638,AM,1,r00_c00,train
20231009T170025_001638_AM_1_r00_c01.tif,20231009T170025_001638,AM,1,r00_c01,train
20231009T170025_001638_AM_1_r01_c00.tif,20231009T170025_001638,AM,1,r01_c00,train
20231009T170025_001638_AM_1_r01_c01.tif,20231009T170025_001638,AM,1,r01_c01,train
20231010T021646_001652_CM_1_r00_c00.tif,20231010T021646_001652,CM,1,r00_c00,val
20231010T051848_001647_ME_1_r00_c00.tif,20231010T051848_001647,ME,1,r00_c00,train
20231010T051900_001648_ME_1_r00_c00.tif,20231010T051900_001648,ME,1,r00_c00,train
20231010T051900_001648_ME_1_r00_c01.tif,20231010T051900_001648,ME,1,r00_c01,train
20231010T051900_001648_ME_1_r01_c00.tif,20231010T051900_001648,ME,1,r01_c00,train
20231010T051900_001648_ME_1_r01_c01.tif,20231010T051900_001648,ME,1,r01_c01,train
20231010T051923_001649_ME_1_r00_c00.tif,20231010T051923_001649,ME,1,r00_c00,train
20231010T051923_001650_ME_1_r00_c00.tif,20231010T051923_001650,ME,1,r00_c00,train
20231010T051923_001650_ME_1_r00_c01.tif,20231010T051923_001650,ME,1,r00_c01,train
20231010T051923_001650_ME_1_r01_c00.tif,20231010T051923_001650,ME,1,r01_c00,train
20231010T051923_001650_ME_1_r01_c01.tif,20231010T051923_001650,ME,1,r01_c01,train
20231010T051923_001651_ME_1_r00_c00.tif,20231010T051923_001651,ME,1,r00_c00,train
20231011T013158_001763_CM_1_r00_c00.tif,20231011T013158_001763,CM,1,r00_c00,val
20231011T043557_001756_ST_1_r00_c00.tif,20231011T043557_001756,ST,1,r00_c00,train
20231013T110035_001654_EU_1_r00_c00.tif,20231013T110035_001654,EU,1,r00_c00,train
20231013T110035_001654_EU_1_r00_c01.tif,20231013T110035_001654,EU,1,r00_c01,train
20231013T110035_001654_EU_1_r01_c00.tif,20231013T110035_001654,EU,1,r01_c00,train
20231013T110035_001654_EU_1_r01_c01.tif,20231013T110035_001654,EU,1,r01_c01,train
20231013T110035_001655_EU_1_r00_c00.tif,20231013T110035_001655,EU,1,r00_c00,train
20231014T101554_001715_ST_1_r00_c00.tif,20231014T101554_001715,ST,1,r00_c00,train
20231014T101606_001720_ST_1_r00_c00.tif,20231014T101606_001720,ST,1,r00_c00,train
20231014T101606_001721_ST_1_r00_c00.tif,20231014T101606_001721,ST,1,r00_c00,train
20231015T075558_001730_CM_1_r00_c00.tif,20231015T075558_001730,CM,1,r00_c00,val
20231015T075558_001731_CM_1_r00_c00.tif,20231015T075558_001731,CM,1,r00_c00,val
20231015T092458_001729_ST_1_r00_c00.tif,20231015T092458_001729,ST,1,r00_c00,train
20231016T101018_001733_EU_1_r00_c00.tif,20231016T101018_001733,EU,1,r00_c00,train
20231016T114853_001732_ME_1_r00_c00.tif,20231016T114853_001732,ME,1,r00_c00,train
20231016T114853_001732_ME_1_r00_c01.tif,20231016T114853_001732,ME,1,r00_c01,train
20231016T114853_001732_ME_1_r01_c00.tif,20231016T114853_001732,ME,1,r01_c00,train
20231016T114853_001732_ME_1_r01_c01.tif,20231016T114853_001732,ME,1,r01_c01,train
20231018T101446_002612_ME_1_r00_c00.tif,20231018T101446_002612,ME,1,r00_c00,train
20231018T101446_002612_ME_1_r00_c01.tif,20231018T101446_002612,ME,1,r00_c01,train
20231018T101446_002612_ME_1_r01_c00.tif,20231018T101446_002612,ME,1,r01_c00,train
20231018T101446_002612_ME_1_r01_c01.tif,20231018T101446_002612,ME,1,r01_c01,train
20231019T110439_001668_ME_1_r00_c00.tif,20231019T110439_001668,ME,1,r00_c00,train
20231019T110439_001668_ME_1_r00_c01.tif,20231019T110439_001668,ME,1,r00_c01,train
20231019T110439_001668_ME_1_r01_c01.tif,20231019T110439_001668,ME,1,r01_c01,train
20231020T052729_001671_CM_1_r00_c00.tif,20231020T052729_001671,CM,1,r00_c00,val
20231020T052729_001671_CM_1_r00_c01.tif,20231020T052729_001671,CM,1,r00_c01,val
20231020T052729_001671_CM_1_r01_c00.tif,20231020T052729_001671,CM,1,r01_c00,val
20231020T052729_001671_CM_1_r01_c01.tif,20231020T052729_001671,CM,1,r01_c01,val
20231020T052752_001672_CM_1_r00_c00.tif,20231020T052752_001672,CM,1,r00_c00,val
20231023T030900_001847_CM_1_r00_c00.tif,20231023T030900_001847,CM,1,r00_c00,val
20231023T075004_001844_ME_0_r00_c00.tif,20231023T075004_001844,ME,0,r00_c00,train
20231023T075004_001844_ME_0_r00_c01.tif,20231023T075004_001844,ME,0,r00_c01,train
20231023T075004_001844_ME_0_r01_c00.tif,20231023T075004_001844,ME,0,r01_c00,train
20231023T075004_001844_ME_0_r01_c03.tif,20231023T075004_001844,ME,0,r01_c03,train
20231023T075004_001844_ME_0_r02_c00.tif,20231023T075004_001844,ME,0,r02_c00,train
20231023T075004_001844_ME_0_r03_c00.tif,20231023T075004_001844,ME,0,r03_c00,train
20231023T075004_001844_ME_0_r03_c01.tif,20231023T075004_001844,ME,0,r03_c01,train
20231023T075004_001844_ME_0_r03_c02.tif,20231023T075004_001844,ME,0,r03_c02,train
20231023T075004_001844_ME_0_r03_c03.tif,20231023T075004_001844,ME,0,r03_c03,train
20231023T075004_001844_ME_1_r01_c01.tif,20231023T075004_001844,ME,1,r01_c01,train
20231023T075004_001844_ME_1_r01_c02.tif,20231023T075004_001844,ME,1,r01_c02,train
20231023T075004_001844_ME_1_r02_c01.tif,20231023T075004_001844,ME,1,r02_c01,train
20231023T075004_001844_ME_1_r02_c02.tif,20231023T075004_001844,ME,1,r02_c02,train
20231023T075004_001844_ME_1_r02_c03.tif,20231023T075004_001844,ME,1,r02_c03,train
20231023T092142_001842_EU_1_r00_c00.tif,20231023T092142_001842,EU,1,r00_c00,train
20231024T070157_001860_ST_0_r00_c00.tif,20231024T070157_001860,ST,0,r00_c00,train
20231024T070157_001860_ST_0_r00_c01.tif,20231024T070157_001860,ST,0,r00_c01,train
20231024T070157_001860_ST_0_r00_c03.tif,20231024T070157_001860,ST,0,r00_c03,train
20231024T070157_001860_ST_0_r01_c00.tif,20231024T070157_001860,ST,0,r01_c00,train
20231024T070157_001860_ST_0_r01_c03.tif,20231024T070157_001860,ST,0,r01_c03,train
20231024T070157_001860_ST_0_r02_c00.tif,20231024T070157_001860,ST,0,r02_c00,train
20231024T070157_001860_ST_0_r02_c03.tif,20231024T070157_001860,ST,0,r02_c03,train
20231024T070157_001860_ST_0_r03_c00.tif,20231024T070157_001860,ST,0,r03_c00,train
20231024T070157_001860_ST_0_r03_c02.tif,20231024T070157_001860,ST,0,r03_c02,train
20231024T070157_001860_ST_0_r03_c03.tif,20231024T070157_001860,ST,0,r03_c03,train
20231024T070157_001860_ST_1_r00_c02.tif,20231024T070157_001860,ST,1,r00_c02,train
20231024T070157_001860_ST_1_r01_c01.tif,20231024T070157_001860,ST,1,r01_c01,train
20231024T070157_001860_ST_1_r01_c02.tif,20231024T070157_001860,ST,1,r01_c02,train
20231024T070157_001860_ST_1_r02_c01.tif,20231024T070157_001860,ST,1,r02_c01,train
20231024T070157_001860_ST_1_r02_c02.tif,20231024T070157_001860,ST,1,r02_c02,train
20231024T070157_001860_ST_1_r03_c01.tif,20231024T070157_001860,ST,1,r03_c01,train
20231024T070209_001861_ST_0_r00_c00.tif,20231024T070209_001861,ST,0,r00_c00,train
20231024T070209_001861_ST_0_r00_c01.tif,20231024T070209_001861,ST,0,r00_c01,train
20231024T070209_001861_ST_0_r00_c03.tif,20231024T070209_001861,ST,0,r00_c03,train
20231024T070209_001861_ST_0_r01_c00.tif,20231024T070209_001861,ST,0,r01_c00,train
20231024T070209_001861_ST_0_r01_c03.tif,20231024T070209_001861,ST,0,r01_c03,train
20231024T070209_001861_ST_0_r02_c00.tif,20231024T070209_001861,ST,0,r02_c00,train
20231024T070209_001861_ST_0_r02_c03.tif,20231024T070209_001861,ST,0,r02_c03,train
20231024T070209_001861_ST_0_r03_c00.tif,20231024T070209_001861,ST,0,r03_c00,train
20231024T070209_001861_ST_0_r03_c02.tif,20231024T070209_001861,ST,0,r03_c02,train
20231024T070209_001861_ST_0_r03_c03.tif,20231024T070209_001861,ST,0,r03_c03,train
20231024T070209_001861_ST_1_r00_c02.tif,20231024T070209_001861,ST,1,r00_c02,train
20231024T070209_001861_ST_1_r01_c01.tif,20231024T070209_001861,ST,1,r01_c01,train
20231024T070209_001861_ST_1_r01_c02.tif,20231024T070209_001861,ST,1,r01_c02,train
20231024T070209_001861_ST_1_r02_c01.tif,20231024T070209_001861,ST,1,r02_c01,train
20231024T070209_001861_ST_1_r02_c02.tif,20231024T070209_001861,ST,1,r02_c02,train
20231024T070209_001861_ST_1_r03_c01.tif,20231024T070209_001861,ST,1,r03_c01,train
20231024T100947_001857_ME_1_r00_c00.tif,20231024T100947_001857,ME,1,r00_c00,train
20231025T061531_001867_ST_0_r00_c00.tif,20231025T061531_001867,ST,0,r00_c00,train
20231025T061531_001867_ST_0_r00_c01.tif,20231025T061531_001867,ST,0,r00_c01,train
20231025T061531_001867_ST_0_r00_c02.tif,20231025T061531_001867,ST,0,r00_c02,train
20231025T061531_001867_ST_0_r00_c03.tif,20231025T061531_001867,ST,0,r00_c03,train
20231025T061531_001867_ST_0_r01_c00.tif,20231025T061531_001867,ST,0,r01_c00,train
20231025T061531_001867_ST_0_r01_c03.tif,20231025T061531_001867,ST,0,r01_c03,train
20231025T061531_001867_ST_0_r02_c00.tif,20231025T061531_001867,ST,0,r02_c00,train
20231025T061531_001867_ST_0_r02_c03.tif,20231025T061531_001867,ST,0,r02_c03,train
20231025T061531_001867_ST_0_r03_c00.tif,20231025T061531_001867,ST,0,r03_c00,train
20231025T061531_001867_ST_0_r03_c02.tif,20231025T061531_001867,ST,0,r03_c02,train
